YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2023,10,17,18,0,0,-999,-999,-999,15.14,27.34,1.68
2023,10,17,19,0,0,-999,-999,-999,15.08,25.91,2.13
2023,10,17,20,0,0,-999,-999,-999,14.83,24.95,2.33
2023,10,17,21,0,0,-999,-999,-999,14.71,24.3,2.35
2023,10,17,22,0,0,-999,-999,-999,14.59,23.79,2.28
2023,10,17,23,0,0,-999,-999,-999,14.4,23.34,2.18
2023,10,18,0,0,0,-999,-999,-999,14.22,22.97,2.06
2023,10,18,1,0,0,-999,-999,-999,14.1,22.64,1.93
2023,10,18,2,0,0,-999,-999,-999,13.85,22.48,1.7
2023,10,18,3,0,0,-999,-999,-999,13.61,22.37,1.44
2023,10,18,4,0,0,-999,-999,-999,13.43,22.18,1.22
2023,10,18,5,0,0,-999,-999,-999,13.31,21.83,1.11
2023,10,18,6,30.42,34.27,0.34,0.14,85.69,13.49,21.51,1.11
2023,10,18,7,206.48,213.38,0.52,0.12,72.75,13.98,22.97,1.36
2023,10,18,8,404.05,411.14,0.6,0.1,60.14,14.04,25.26,1.39
2023,10,18,9,593.45,597.08,0.66,0.12,48.64,14.04,28.36,1.81
2023,10,18,10,732.35,730.59,0.69,0.15,39.27,14.22,30.15,2.04
2023,10,18,11,800.55,796.55,0.7,0.16,33.88,14.59,31.37,2.14
2023,10,18,12,840.92,827.57,0.73,0.16,34.39,14.83,32.14,2.14
2023,10,18,13,760.55,730.58,0.7,0.16,40.59,14.89,32.51,2.15
2023,10,18,14,613.2,605.3,0.7,0.16,50.41,14.89,32.48,2.14
2023,10,18,15,413.85,411.92,0.64,0.15,62.14,14.77,32.19,2.12
2023,10,18,16,192.48,195.64,0.55,0.16,74.88,15.01,31.48,1.97
2023,10,18,17,19.45,23.71,0.36,0.14,87.27,16.72,29.19,1.7
2023,10,18,18,0,0,-999,-999,-999,15.56,27.35,1.84
2023,10,18,19,0,0,-999,-999,-999,15.2,26.65,1.9
2023,10,18,20,0,0,-999,-999,-999,14.89,26.01,1.95
2023,10,18,21,0,0,-999,-999,-999,14.59,25.39,1.97
2023,10,18,22,0,0,-999,-999,-999,14.34,24.72,2.02
2023,10,18,23,0,0,-999,-999,-999,14.1,24.02,2.1
2023,10,19,0,0,0,-999,-999,-999,13.85,23.31,2.17
2023,10,19,1,0,0,-999,-999,-999,13.67,22.62,2.26
2023,10,19,2,0,0,-999,-999,-999,13.49,21.97,2.3
2023,10,19,3,0,0,-999,-999,-999,13.24,21.36,2.34
2023,10,19,4,0,0,-999,-999,-999,13.06,20.77,2.38
2023,10,19,5,0,0,-999,-999,-999,12.82,20.26,2.41
2023,10,19,6,33.25,37.17,0.37,0.15,85.77,12.7,20.07,2.39
2023,10,19,7,220.25,226.98,0.56,0.16,72.88,12.76,22.14,3.33
2023,10,19,8,438.23,445.52,0.66,0.14,60.3,13.31,24.08,2.73
2023,10,19,9,632.08,635.27,0.7,0.16,48.85,13.73,27.34,2.07
2023,10,19,10,770.88,769.36,0.73,0.16,39.55,13.24,30.68,1.52
2023,10,19,11,841.7,842.26,0.74,0.18,34.22,13.24,32.09,1.32
2023,10,19,12,821.52,818.71,0.73,0.15,34.75,13.18,32.8,1.33
2023,10,19,13,740.33,739.52,0.71,0.15,40.91,13,33.07,1.46
2023,10,19,14,590.12,593.74,0.68,0.14,50.68,12.88,33.01,1.59
2023,10,19,15,390.62,397.49,0.62,0.12,62.38,12.82,32.62,1.69
2023,10,19,16,177.17,181.8,0.52,0.15,75.09,12.82,31.91,1.71
2023,10,19,17,17.38,21.66,0.34,0.13,87.39,15.01,29.48,1.53
2023,10,19,18,0,0,-999,-999,-999,13.98,27.8,1.66
2023,10,19,19,0,0,-999,-999,-999,13.73,27.06,1.73
2023,10,19,20,0,0,-999,-999,-999,13.43,26.51,1.71
2023,10,19,21,0,0,-999,-999,-999,13.06,26.08,1.65
2023,10,19,22,0,0,-999,-999,-999,12.82,25.59,1.61
2023,10,19,23,0,0,-999,-999,-999,12.7,24.95,1.68
2023,10,20,0,0,0,-999,-999,-999,12.7,24.1,1.86
2023,10,20,1,0,0,-999,-999,-999,12.76,23.08,2.13
2023,10,20,2,0,0,-999,-999,-999,12.7,22.16,2.43
2023,10,20,3,0,0,-999,-999,-999,12.57,21.49,2.64
2023,10,20,4,0,0,-999,-999,-999,12.39,21.01,2.8
2023,10,20,5,0,0,-999,-999,-999,12.27,20.62,2.99
2023,10,20,6,30.5,34.41,0.34,0.14,85.86,12.27,20.45,3.23
2023,10,20,7,208.08,214.36,0.53,0.16,73.01,12.45,22.07,4.23
2023,10,20,8,419.08,426.66,0.63,0.12,60.47,13.12,24.15,3.24
2023,10,20,9,612.05,615.02,0.68,0.15,49.07,13.55,27.52,2.85
2023,10,20,10,753.2,752.48,0.71,0.16,39.84,13.12,30.69,2.86
2023,10,20,11,821.15,822.56,0.73,0.16,34.57,13.18,32.18,2.56
2023,10,20,12,804,804.91,0.72,0.16,35.11,13.31,33.01,2.32
2023,10,20,13,722.1,722.1,0.7,0.15,41.23,13.31,33.45,2.2
2023,10,20,14,571.27,575.64,0.66,0.13,50.95,13.31,33.47,2.29
2023,10,20,15,374.2,380.45,0.6,0.12,62.62,13.49,33.05,2.35
2023,10,20,16,166.98,171.57,0.49,0.15,75.3,13.43,32.24,2.29
2023,10,20,17,15.98,20.11,0.34,0.13,87.51,15.69,29.52,1.92
2023,10,20,18,0,0,-999,-999,-999,14.71,27.67,2.06
2023,10,20,19,0,0,-999,-999,-999,14.53,26.81,2.19
2023,10,20,20,0,0,-999,-999,-999,14.28,26.12,2.21
2023,10,20,21,0,0,-999,-999,-999,14.04,25.59,2.13
2023,10,20,22,0,0,-999,-999,-999,13.79,25.08,2.04
2023,10,20,23,0,0,-999,-999,-999,13.67,24.51,2.01
2023,10,21,0,0,0,-999,-999,-999,13.61,23.79,2.06
2023,10,21,1,0,0,-999,-999,-999,13.61,22.98,2.16
2023,10,21,2,0,0,-999,-999,-999,13.61,22.26,2.3
2023,10,21,3,0,0,-999,-999,-999,13.55,21.73,2.43
2023,10,21,4,0,0,-999,-999,-999,13.43,21.34,2.56
2023,10,21,5,0,0,-999,-999,-999,13.31,21.05,2.73
2023,10,21,6,29.4,33.3,0.34,0.14,85.95,13.18,20.98,2.99
2023,10,21,7,205.5,210.91,0.53,0.16,73.15,13.31,22.68,4.1
2023,10,21,8,415.15,422.53,0.62,0.13,60.64,13.98,24.83,3.44
2023,10,21,9,605.55,609.12,0.68,0.15,49.29,14.4,28.33,3.03
2023,10,21,10,742.8,742.62,0.7,0.16,40.12,14.1,31.44,2.84
2023,10,21,11,808.98,799.89,0.71,0.16,34.91,14.28,32.78,2.57
2023,10,21,12,796.7,774.38,0.7,0.14,35.46,14.34,33.51,2.37
2023,10,21,13,713.3,683.59,0.66,0.14,41.55,14.16,33.92,2.28
2023,10,21,14,562.55,525.35,0.61,0.12,51.23,13.73,33.98,2.34
2023,10,21,15,362.38,341.76,0.55,0.09,62.84,13.61,33.62,2.33
2023,10,21,16,152.23,153.12,0.45,0.16,75.5,13.31,32.76,2.25
2023,10,21,17,13.77,17.66,0.31,0.12,87.62,15.38,29.98,1.92
2023,10,21,18,0,0,-999,-999,-999,14.22,28.13,2.05
2023,10,21,19,0,0,-999,-999,-999,13.85,27.27,2.14
2023,10,21,20,0,0,-999,-999,-999,13.49,26.51,2.18
2023,10,21,21,0,0,-999,-999,-999,13.18,25.87,2.16
2023,10,21,22,0,0,-999,-999,-999,13,25.26,2.11
2023,10,21,23,0,0,-999,-999,-999,12.88,24.62,2.07
2023,10,22,0,0,0,-999,-999,-999,12.88,23.94,2.03
2023,10,22,1,0,0,-999,-999,-999,12.94,23.23,2.03
2023,10,22,2,0,0,-999,-999,-999,13.06,22.49,2.04
2023,10,22,3,0,0,-999,-999,-999,13.24,21.76,2.06
2023,10,22,4,0,0,-999,-999,-999,13.37,21.11,2.06
2023,10,22,5,0,0,-999,-999,-999,13.55,20.5,2.09
2023,10,22,6,25.8,29.78,0.31,0.13,86.04,13.73,20.23,2.08
2023,10,22,7,187.33,192.81,0.48,0.14,73.28,14.34,22.58,2.65
2023,10,22,8,383.62,391.94,0.59,0.09,60.81,14.95,24.73,2.31
2023,10,22,9,571.5,576.48,0.65,0.12,49.51,14.89,28.65,1.76
2023,10,22,10,715.9,715.62,0.68,0.13,40.4,13.79,31.75,1.23
2023,10,22,11,786.5,787.04,0.7,0.14,35.25,13.06,33.09,1.19
2023,10,22,12,790.77,789.91,0.71,0.14,35.81,12.51,33.85,1.33
2023,10,22,13,707.58,706.42,0.69,0.13,41.87,12.33,34.19,1.49
2023,10,22,14,557,556.51,0.65,0.11,51.49,12.02,34.09,1.68
2023,10,22,15,355.4,360.78,0.58,0.08,63.07,12.08,33.65,1.83
2023,10,22,16,154.83,159.55,0.47,0.14,75.7,11.72,32.71,1.92
2023,10,22,17,13.58,17.41,0.32,0.12,87.73,14.1,30.1,1.55
2023,10,22,18,0,0,-999,-999,-999,12.94,28.83,1.48
2023,10,22,19,0,0,-999,-999,-999,12.51,28.25,1.46
2023,10,22,20,0,0,-999,-999,-999,12.21,27.67,1.43
2023,10,22,21,0,0,-999,-999,-999,11.96,26.99,1.48
2023,10,22,22,0,0,-999,-999,-999,11.78,26.21,1.61
2023,10,22,23,0,0,-999,-999,-999,11.66,25.36,1.77
2023,10,23,0,0,0,-999,-999,-999,11.6,24.42,1.95
2023,10,23,1,0,0,-999,-999,-999,11.54,23.49,2.11
2023,10,23,2,0,0,-999,-999,-999,11.41,22.6,2.26
2023,10,23,3,0,0,-999,-999,-999,11.29,21.8,2.42
2023,10,23,4,0,0,-999,-999,-999,11.17,21.09,2.54
2023,10,23,5,0,0,-999,-999,-999,11.05,20.48,2.62
2023,10,23,6,28.66,32.09,0.34,0.16,86.13,11.05,20.16,2.65
2023,10,23,7,205.23,205.58,0.52,0.15,73.42,11.54,22.27,3.32
2023,10,23,8,417.04,416.41,0.62,0.13,60.98,11.9,24.33,2.79
2023,10,23,9,529.38,535.34,0.6,0.06,49.73,12.08,27.73,2.08
2023,10,23,10,669.92,670.52,0.64,0.09,40.68,11.11,31.37,2.6
2023,10,23,11,732.1,732.62,0.66,0.09,35.59,10.99,33.24,2.71
2023,10,23,12,803.98,802.55,0.72,0.14,36.16,11.17,34.11,2.7
2023,10,23,13,711.9,711.15,0.7,0.12,42.18,11.29,34.48,2.75
2023,10,23,14,559.9,533.81,0.62,0.11,51.76,11.23,34.38,2.7
2023,10,23,15,365.65,320.32,0.52,0.09,63.3,11.47,33.97,2.49
2023,10,23,16,161.25,150.83,0.45,0.16,75.89,11.17,32.9,2.49
2023,10,23,17,14.12,15.25,0.29,0.13,87.83,14.04,29.58,2
2023,10,23,18,0,0,-999,-999,-999,13.06,27.69,2.17
2023,10,23,19,0,0,-999,-999,-999,12.88,26.67,2.31
2023,10,23,20,0,0,-999,-999,-999,12.63,25.75,2.44
2023,10,23,21,0,0,-999,-999,-999,12.39,25.02,2.51
2023,10,23,22,0,0,-999,-999,-999,12.21,24.38,2.56
2023,10,23,23,0,0,-999,-999,-999,12.02,23.83,2.57
2023,10,24,0,0,0,-999,-999,-999,11.84,23.37,2.53
2023,10,24,1,0,0,-999,-999,-999,11.72,22.95,2.43
2023,10,24,2,0,0,-999,-999,-999,11.6,22.5,2.35
2023,10,24,3,0,0,-999,-999,-999,11.54,21.96,2.28
2023,10,24,4,0,0,-999,-999,-999,11.47,21.37,2.22
2023,10,24,5,0,0,-999,-999,-999,11.47,20.78,2.16
2023,10,24,6,27.88,28.37,0.31,0.15,86.22,11.6,20.46,2.06
2023,10,24,7,207,210.88,0.54,0.16,73.56,11.96,22.55,2.38
2023,10,24,8,423.02,428.84,0.65,0.16,61.16,12.02,24.58,2.03
2023,10,24,9,615.15,617.06,0.7,0.16,49.95,11.96,27.84,1.52
2023,10,24,10,753.75,748.65,0.72,0.17,40.97,11.54,31.29,1.39
2023,10,24,11,822.75,821.02,0.73,0.18,35.92,11.35,33.13,1.51
2023,10,24,12,803.05,801.79,0.73,0.16,36.51,11.29,33.97,1.78
2023,10,24,13,720.75,720.45,0.71,0.15,42.48,11.23,34.32,2.11
2023,10,24,14,571,568.89,0.67,0.14,52.02,10.93,34.19,2.43
2023,10,24,15,371.77,353.34,0.58,0.12,63.52,11.05,33.63,2.52
2023,10,24,16,158.2,144.98,0.44,0.16,76.09,10.74,32.5,2.62
2023,10,24,17,13.27,15.52,0.31,0.13,87.93,13.43,29.01,2.09
2023,10,24,18,0,0,-999,-999,-999,12.33,27.3,2.13
2023,10,24,19,0,0,-999,-999,-999,11.9,26.76,2.05
2023,10,24,20,0,0,-999,-999,-999,11.47,26.38,1.9
2023,10,24,21,0,0,-999,-999,-999,11.17,26.05,1.74
2023,10,24,22,0,0,-999,-999,-999,10.93,25.63,1.62
2023,10,24,23,0,0,-999,-999,-999,10.74,25.02,1.57
2023,10,25,0,0,0,-999,-999,-999,10.74,24.13,1.68
2023,10,25,1,0,0,-999,-999,-999,10.86,22.98,1.91
2023,10,25,2,0,0,-999,-999,-999,10.93,21.86,2.12
2023,10,25,3,0,0,-999,-999,-999,10.93,20.95,2.29
2023,10,25,4,0,0,-999,-999,-999,10.99,20.26,2.45
2023,10,25,5,0,0,-999,-999,-999,10.99,19.71,2.55
2023,10,25,6,26.55,30.45,0.34,0.15,86.3,11.17,19.5,2.56
2023,10,25,7,200.15,204.05,0.53,0.16,73.7,11.54,21.68,3.52
2023,10,25,8,412.12,419.36,0.63,0.15,61.33,12.02,23.62,2.95
2023,10,25,9,605.58,609.68,0.69,0.16,50.17,12.08,26.69,2.37
2023,10,25,10,746.05,746.98,0.72,0.17,41.25,11.29,30.19,2.05
2023,10,25,11,812.98,812.48,0.73,0.16,36.26,10.99,32.55,2.21
2023,10,25,12,818.25,816.88,0.74,0.17,36.85,10.8,33.65,2.64
2023,10,25,13,735.58,735.51,0.73,0.16,42.79,10.62,34.09,2.97
2023,10,25,14,587.02,571.48,0.68,0.16,52.28,10.25,34.12,3.05
2023,10,25,15,387.17,377.2,0.62,0.16,63.74,10.38,33.74,2.8
2023,10,25,16,166.95,170.21,0.52,0.17,76.28,10.07,32.74,2.6
2023,10,25,17,13.05,16.21,0.34,0.14,88.02,12.76,29.42,1.92
2023,10,25,18,0,0,-999,-999,-999,11.11,28.19,1.84
2023,10,25,19,0,0,-999,-999,-999,10.8,27.54,1.72
2023,10,25,20,0,0,-999,-999,-999,10.5,27.01,1.62
2023,10,25,21,0,0,-999,-999,-999,10.25,26.54,1.53
2023,10,25,22,0,0,-999,-999,-999,10.07,26.03,1.44
2023,10,25,23,0,0,-999,-999,-999,9.95,25.43,1.39
2023,10,26,0,0,0,-999,-999,-999,9.89,24.78,1.36
2023,10,26,1,0,0,-999,-999,-999,9.83,24.16,1.4
2023,10,26,2,0,0,-999,-999,-999,9.83,23.58,1.47
2023,10,26,3,0,0,-999,-999,-999,9.77,23.01,1.45
2023,10,26,4,0,0,-999,-999,-999,9.7,22.53,1.3
2023,10,26,5,0,0,-999,-999,-999,9.64,21.95,0.94
2023,10,26,6,27.23,29.99,0.34,0.16,86.4,9.64,22,0.48
2023,10,26,7,208.77,208.73,0.55,0.17,73.84,10.8,22.83,0.11
2023,10,26,8,425.92,426.62,0.65,0.15,61.51,10.68,24.49,0.48
2023,10,26,9,615.65,619.73,0.7,0.17,50.4,11.05,27.74,0.81
2023,10,26,10,751.98,752.72,0.73,0.18,41.53,10.25,31.44,0.92
2023,10,26,11,816.45,814.8,0.73,0.17,36.59,9.58,33.72,1.1
2023,10,26,12,811.05,807.94,0.73,0.17,37.19,9.58,34.4,1.28
2023,10,26,13,730.17,635.37,0.63,0.16,43.09,9.58,34.59,1.45
2023,10,26,14,584.52,540.82,0.65,0.16,52.53,9.64,34.48,1.53
2023,10,26,15,387.6,377.11,0.62,0.16,63.95,9.95,33.94,1.55
2023,10,26,16,166.35,170.33,0.53,0.2,76.46,9.58,33.08,1.59
2023,10,26,17,12.65,15.99,0.35,0.14,88.12,12.02,30.2,1.47
2023,10,26,18,0,0,-999,-999,-999,10.99,28.42,1.72
2023,10,26,19,0,0,-999,-999,-999,10.68,27.53,1.82
2023,10,26,20,0,0,-999,-999,-999,10.44,26.89,1.78
2023,10,26,21,0,0,-999,-999,-999,10.07,26.59,1.59
2023,10,26,22,0,0,-999,-999,-999,9.58,26.65,1.35
2023,10,26,23,0,0,-999,-999,-999,9.4,26.35,1.04
2023,10,27,0,0,0,-999,-999,-999,9.09,26.44,0.65
2023,10,27,1,0,0,-999,-999,-999,8.91,26.22,0.28
2023,10,27,2,0,0,-999,-999,-999,8.79,25.79,0.08
2023,10,27,3,0,0,-999,-999,-999,8.73,25.37,0.03
2023,10,27,4,0,0,-999,-999,-999,8.73,24.69,0.15
2023,10,27,5,0,0,-999,-999,-999,8.79,23.72,0.47
2023,10,27,6,28.35,32.48,0.38,0.16,86.48,9.09,22.27,0.84
2023,10,27,7,218.05,210.98,0.55,0.17,73.98,10.5,23.11,1.25
2023,10,27,8,440.5,438.37,0.67,0.16,61.69,9.95,24.87,1.65
2023,10,27,9,631.17,632.73,0.73,0.16,50.62,10.31,28.06,1.34
2023,10,27,10,769.62,770.23,0.75,0.18,41.81,9.64,31.84,0.88
2023,10,27,11,837.98,835.9,0.76,0.18,36.92,9.34,33.71,0.9
2023,10,27,12,831.08,829.05,0.76,0.17,37.52,9.22,34.35,0.96
2023,10,27,13,748.77,750.48,0.75,0.16,43.38,9.16,34.55,1.04
2023,10,27,14,598.33,604.21,0.73,0.16,52.78,9.09,34.37,1.26
2023,10,27,15,395.67,401.04,0.66,0.16,64.16,9.34,33.81,1.53
2023,10,27,16,169.92,174.71,0.55,0.17,76.65,9.09,32.87,1.7
2023,10,27,17,12.45,15.67,0.36,0.14,88.2,11.54,29.86,1.58
2023,10,27,18,0,0,-999,-999,-999,10.38,28.33,1.71
2023,10,27,19,0,0,-999,-999,-999,10.13,27.57,1.73
2023,10,27,20,0,0,-999,-999,-999,9.89,26.84,1.66
2023,10,27,21,0,0,-999,-999,-999,9.52,26.46,1.55
2023,10,27,22,0,0,-999,-999,-999,8.97,26.36,1.38
2023,10,27,23,0,0,-999,-999,-999,8.67,26.03,1.18
2023,10,28,0,0,0,-999,-999,-999,8.61,25.28,1.04
2023,10,28,1,0,0,-999,-999,-999,8.54,24.58,0.99
2023,10,28,2,0,0,-999,-999,-999,8.61,23.37,1.25
2023,10,28,3,0,0,-999,-999,-999,8.97,21.5,1.74
2023,10,28,4,0,0,-999,-999,-999,9.34,19.9,2.23
2023,10,28,5,0,0,-999,-999,-999,9.46,18.82,2.53
2023,10,28,6,26.2,29.23,0.35,0.15,86.58,9.64,18.33,2.54
2023,10,28,7,207.83,188.55,0.5,0.16,74.13,10.07,20.71,3.17
2023,10,28,8,427.27,379.62,0.59,0.13,61.87,10.38,23.06,2.89
2023,10,28,9,619.02,560.95,0.64,0.14,50.85,10.56,26.63,2.37
2023,10,28,10,755.27,705,0.69,0.15,42.09,9.83,30.49,2.21
2023,10,28,11,823.27,768.55,0.7,0.15,37.25,9.4,33.04,1.76
2023,10,28,12,805.8,753.58,0.7,0.15,37.85,9.58,33.89,1.51
2023,10,28,13,722.15,681.05,0.68,0.14,43.68,9.89,34.19,1.59
2023,10,28,14,571.55,484.02,0.59,0.13,53.03,10.01,33.99,1.74
2023,10,28,15,373.73,321.8,0.54,0.16,64.38,10.38,33.23,1.96
2023,10,28,16,154.8,127.84,0.41,0.16,76.83,11.23,31.67,1.97
2023,10,28,17,11.05,12.31,0.3,0.13,88.29,13.67,28.65,1.95
2023,10,28,18,0,0,-999,-999,-999,12.7,27.2,2.27
2023,10,28,19,0,0,-999,-999,-999,12.45,26.41,2.38
2023,10,28,20,0,0,-999,-999,-999,12.15,25.79,2.31
2023,10,28,21,0,0,-999,-999,-999,11.78,25.37,2.04
2023,10,28,22,0,0,-999,-999,-999,11.35,25.15,1.66
2023,10,28,23,0,0,-999,-999,-999,11.05,24.95,1.25
2023,10,29,0,0,0,-999,-999,-999,10.8,24.58,0.93
2023,10,29,1,0,0,-999,-999,-999,10.74,24.06,0.83
2023,10,29,2,0,0,-999,-999,-999,10.86,23.19,1.14
2023,10,29,3,0,0,-999,-999,-999,11.05,21.96,1.71
2023,10,29,4,0,0,-999,-999,-999,11.29,21.17,2.11
2023,10,29,5,0,0,-999,-999,-999,11.29,20.74,2.31
2023,10,29,6,24.15,28.42,0.35,0.14,86.67,11.29,20.48,2.41
2023,10,29,7,195.73,200.29,0.54,0.16,74.28,11.54,22.63,3.19
2023,10,29,8,406.38,413.68,0.64,0.14,62.05,11.72,24.83,3.09
2023,10,29,9,595.15,601.14,0.7,0.16,51.08,11.54,28.36,2.51
2023,10,29,10,730.1,731.28,0.72,0.16,42.38,10.68,31.93,2.14
2023,10,29,11,786.87,776.87,0.71,0.16,37.57,10.44,33.41,2.19
2023,10,29,12,786.6,784.2,0.72,0.16,38.18,10.13,34.18,2.47
2023,10,29,13,702.48,704.52,0.71,0.15,43.97,9.95,34.48,2.79
2023,10,29,14,552.4,557.19,0.67,0.13,53.27,9.7,34.33,3.03
2023,10,29,15,354.02,360.27,0.61,0.11,64.58,9.89,33.81,2.94
2023,10,29,16,144.33,149.1,0.48,0.16,77,10.01,32.51,2.67
2023,10,29,17,10.12,13.23,0.34,0.13,88.37,12.63,29.07,2.01
2023,10,29,18,0,0,-999,-999,-999,11.54,27.73,2.12
2023,10,29,19,0,0,-999,-999,-999,11.35,26.9,2.18
2023,10,29,20,0,0,-999,-999,-999,11.05,26.08,2.16
2023,10,29,21,0,0,-999,-999,-999,10.8,25.51,2.04
2023,10,29,22,0,0,-999,-999,-999,10.68,25.25,1.72
2023,10,29,23,0,0,-999,-999,-999,10.38,25.38,1.28
2023,10,30,0,0,0,-999,-999,-999,10.25,24.95,0.94
2023,10,30,1,0,0,-999,-999,-999,10.13,24.26,0.84
2023,10,30,2,0,0,-999,-999,-999,10.31,23.01,1.28
2023,10,30,3,0,0,-999,-999,-999,10.56,21.76,1.86
2023,10,30,4,0,0,-999,-999,-999,10.86,20.9,2.23
2023,10,30,5,0,0,-999,-999,-999,10.93,20.54,2.44
2023,10,30,6,21.92,26.06,0.34,0.14,86.76,10.93,20.26,2.64
2023,10,30,7,185.98,190.76,0.52,0.14,74.43,11.17,21.87,3.97
2023,10,30,8,387.3,394.69,0.62,0.12,62.23,11.66,23.96,3.48
2023,10,30,9,576.05,582.96,0.67,0.14,51.3,11.72,27.47,2.95
2023,10,30,10,713.75,715.09,0.7,0.16,42.66,10.62,31.33,2.96
2023,10,30,11,782.42,780.36,0.72,0.16,37.9,10.5,32.92,2.83
2023,10,30,12,787.65,785.23,0.73,0.17,38.5,10.38,33.66,2.97
2023,10,30,13,702.52,705.34,0.71,0.16,44.25,10.25,33.98,3.27
2023,10,30,14,550.65,556.37,0.68,0.16,53.51,10.01,33.88,3.59
2023,10,30,15,350.2,356.97,0.61,0.14,64.78,10.25,33.3,3.63
2023,10,30,16,141.27,146.4,0.48,0.16,77.17,10.62,32,3.36
2023,10,30,17,9.38,12.28,0.33,0.13,88.45,12.7,28.04,2.56
2023,10,30,18,0,0,-999,-999,-999,11.78,25.97,2.9
2023,10,30,19,0,0,-999,-999,-999,11.6,25.08,2.98
2023,10,30,20,0,0,-999,-999,-999,11.54,24.33,3.04
2023,10,30,21,0,0,-999,-999,-999,11.6,23.69,3.1
2023,10,30,22,0,0,-999,-999,-999,11.72,23.06,3.1
2023,10,30,23,0,0,-999,-999,-999,11.84,22.34,3.02
2023,10,31,0,0,0,-999,-999,-999,11.96,21.62,2.87
2023,10,31,1,0,0,-999,-999,-999,12.02,20.94,2.72
2023,10,31,2,0,0,-999,-999,-999,12.02,20.33,2.64
2023,10,31,3,0,0,-999,-999,-999,11.96,19.82,2.65
2023,10,31,4,0,0,-999,-999,-999,11.96,19.38,2.8
2023,10,31,5,0,0,-999,-999,-999,11.9,18.99,3.04
2023,10,31,6,19.7,23.97,0.31,0.14,86.85,11.84,18.72,3.35
2023,10,31,7,167.02,169.72,0.46,0.16,74.58,11.84,20.04,4.3
2023,10,31,8,364.85,359.47,0.56,0.09,62.41,12.15,22.58,3.48
2023,10,31,9,548.48,524.1,0.61,0.11,51.53,11.78,26.73,3.6
2023,10,31,10,681.88,651.68,0.64,0.12,42.93,10.68,30.25,4.42
2023,10,31,11,746.33,741.65,0.68,0.16,38.21,10.5,31.78,4.72
2023,10,31,12,752.45,750.06,0.7,0.16,38.82,10.56,32.74,4.93
2023,10,31,13,669.58,671.7,0.68,0.15,44.53,10.68,33.22,5.08
2023,10,31,14,519.05,524.23,0.64,0.12,53.74,10.8,33.28,5.1
2023,10,31,15,325.35,331.68,0.57,0.09,64.98,11.11,32.68,4.94
2023,10,31,16,131.2,136.2,0.45,0.15,77.34,12.15,31.18,4.12
2023,10,31,17,8.48,11.29,0.31,0.12,88.52,13.06,27.85,2.85
2023,10,31,18,0,0,-999,-999,-999,12.51,25.93,3.08
2023,10,31,19,0,0,-999,-999,-999,12.45,25.25,3.17
2023,10,31,20,0,0,-999,-999,-999,12.39,24.58,3.11
2023,10,31,21,0,0,-999,-999,-999,12.39,23.94,2.93
2023,10,31,22,0,0,-999,-999,-999,12.45,23.35,2.75
2023,10,31,23,0,0,-999,-999,-999,12.45,22.79,2.62
2023,11,1,0,0,0,-999,-999,-999,12.45,22.22,2.53
2023,11,1,1,0,0,-999,-999,-999,12.51,21.69,2.43
2023,11,1,2,0,0,-999,-999,-999,12.45,21.21,2.36
2023,11,1,3,0,0,-999,-999,-999,12.39,20.78,2.31
2023,11,1,4,0,0,-999,-999,-999,12.33,20.38,2.29
2023,11,1,5,0,0,-999,-999,-999,12.27,20.02,2.3
2023,11,1,6,18.88,22.81,0.31,0.11,86.94,12.21,19.8,2.35
2023,11,1,7,158.91,158.88,0.44,0.11,74.73,12.33,21.68,3.41
2023,11,1,8,347.56,343.45,0.54,0.08,62.6,12.63,23.85,2.86
2023,11,1,9,534.84,513.91,0.6,0.12,51.76,12.21,27.93,2.55
2023,11,1,10,668.25,670.24,0.66,0.15,43.21,11.41,31.09,2.66
2023,11,1,11,735.67,733.45,0.68,0.14,38.53,11.29,32.6,2.65
2023,11,1,12,764.45,762.41,0.71,0.16,39.13,11.17,33.5,2.62
2023,11,1,13,681.1,683.15,0.7,0.15,44.81,10.99,33.94,2.7
2023,11,1,14,531.33,536.6,0.66,0.13,53.98,10.74,33.94,2.96
2023,11,1,15,335.4,341.98,0.59,0.11,65.16,10.8,33.33,3.07
2023,11,1,16,134.02,138.99,0.46,0.12,77.5,11.05,32.06,2.86
2023,11,1,17,8.33,11.05,0.32,0.1,88.58,13.06,28.42,2.25
2023,11,1,18,0,0,-999,-999,-999,12.08,26.63,2.46
2023,11,1,19,0,0,-999,-999,-999,11.84,25.86,2.46
2023,11,1,20,0,0,-999,-999,-999,11.66,25.26,2.37
2023,11,1,21,0,0,-999,-999,-999,11.47,24.88,2.17
2023,11,1,22,0,0,-999,-999,-999,11.23,24.68,1.91
2023,11,1,23,0,0,-999,-999,-999,11.11,24.47,1.6
2023,11,2,0,0,0,-999,-999,-999,10.99,24.12,1.43
2023,11,2,1,0,0,-999,-999,-999,11.11,23.04,1.51
2023,11,2,2,0,0,-999,-999,-999,11.41,21.68,1.9
2023,11,2,3,0,0,-999,-999,-999,11.6,20.51,2.27
2023,11,2,4,0,0,-999,-999,-999,11.78,19.89,2.42
2023,11,2,5,0,0,-999,-999,-999,11.9,19.48,2.45
